NameProgram,TypeProgram,LegalForm,Id,Region,District,DrfoCode,CreateAt,organization,DesiredAmount,ProvidedAmount,Area,LandParcelCount,QuantityAnimal,AnimalCount
[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2023-11-16,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,456000,0,129.2039,35,97,97
[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,396,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,36716772,2023-11-26,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,123,0,27.814999999999998,9,,0
[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,3267,ЧЕРКАСЬКА ОБЛАСТЬ,ЗВЕНИГОРОДСЬКИЙ РАЙОН,3454013453,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,560000,0,53.159499999999994,9,23,23
[LST] Кредит на купівлю та/або оренду мережі для збирання ягід,Пряме субсидування з Державного Бюджету,ФОП,3002,ХАРКІВСЬКА ОБЛАСТЬ,ХАРКІВСЬКИЙ РАЙОН,2427900718,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,130046.1000,0,10.090599999999998,6,8,8
[LST] Кредит на купівлю та/або оренду мережі для збирання ягід,Пряме субсидування з Державного Бюджету,Юридична особа,13,ОДЕСЬКА ОБЛАСТЬ,ПОДІЛЬСЬКИЙ РАЙОН,30909920,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,5055379.16250,0,466.4522500000001,99,,0
[LST] Кредит на купівлю та/або оренду мережі для збирання ягід,Пряме субсидування з Державного Бюджету,Юридична особа,308,ВОЛИНСЬКА ОБЛАСТЬ,ВОЛОДИМИР-ВОЛИНСЬКИЙ РАЙОН,41692591,2023-10-25,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,190927.2000,0,28.075099999999996,6,,0
[LST] Кредит на купівлю та/або оренду мережі для збирання ягід,Пряме субсидування з Державного Бюджету,Юридична особа,3267,ЧЕРКАСЬКА ОБЛАСТЬ,ЗВЕНИГОРОДСЬКИЙ РАЙОН,3454013453,2023-10-19,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,704363.3750,0,53.159499999999994,9,23,23
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR2",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2023-01-22,FAO,4000,0,0.7261,1,5,5
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR2",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-22,FAO,6000,0,12.8609,3,2,2
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR3",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-22,FAO,6000,0,12.8609,3,2,2
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR4",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2023-01-23,FAO,56000,0,0.7261,1,5,5
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR4",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-23,FAO,6000,0,12.8609,3,2,2
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR4",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,2040,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,СИНЕЛЬНИКІВСЬКИЙ РАЙОН,638034899588761829,2023-01-24,FAO,150,0,,0,,0
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR4",Надання грантів в рамках міжнародної фінансової допомоги,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2023-01-23,FAO,234,0,129.2039,120,97,97
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR5",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-23,FAO,6000,0,12.8609,3,2,2
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR5",Надання грантів в рамках міжнародної фінансової допомоги,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2023-01-23,FAO,12,0,129.2039,120,97,97
"[PRD1]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство TR6",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-23,FAO,6000,6000,12.8609,3,2,2
"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості-вино-Грантова Угода ТЕСТ (",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-03-10,FAO,1234,1234,12.8609,3,2,2
"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2023-01-30,FAO,200000,0,0.7261,1,5,5
"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2023-02-07,FAO,100000,0,0.7261,1,5,5
"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",Надання грантів в рамках міжнародної фінансової допомоги,Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-01-30,FAO,50000,0,12.8609,3,2,2
"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",Надання грантів в рамках міжнародної фінансової допомоги,ФОП,1034,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,477778899008888,2023-01-30,FAO,200000,25000,1231.7339299999974,704,206,206
